Page,Balance,Colour,Symmetry,Proportion,Density,Description,Final Score
48153,0.14437174120004165,0.3349224134659102,0.0,0.7561112546431055,0.5079181763285024,menu,0.348664717127512
30856,0.6337370050313255,0.40316557565428374,0.0,0.7781956150276843,0.0,list,0.36301963914265867
6608,0.884136625238591,0.835441999310136,0.6270598234953704,0.7701113951238995,0.0,login,0.6233499686335994
30007,0.5070022216189467,0.8443222262218435,0.16484863281250006,0.6949009713485402,0.7433268229166667,menu,0.5908801749836995
12504,0.4973286859187277,0.5733463325025917,0.0,0.8817291555646908,0.3259592013888888,tutorial,0.45567267507497977
19117,0.6956437950433886,0.4718150368082722,0.6460720486111111,0.8028393434668464,0.0,login,0.5232740447859237
28127,0.49667927329696193,0.47818505585693655,0.0,0.7602122839362957,0.062137100520252675,tutorial,0.35944274272208937
36352,0.8887264422875075,0.49096586677429355,0.37406374007936505,0.7212726652144794,0.0,tutorial,0.4950057428711291
37266,0.8372693254174757,0.3733304968974538,0.0,0.8107788544082886,0.20094618055555558,editor,0.44446497145575475
7198,0.6127615807153395,0.6448170664803504,0.14392361111111107,0.7664389801741526,0.8681873914930556,profile,0.6072257259948018
5148,0.7616031569925836,0.6471814375260672,0.0,0.8075156967631879,0.12977924098848015,list,0.4692159064540638
36100,0.7131094786835038,0.38169291270601385,0.40555555555555556,0.8641824260094488,0.0,tutorial,0.47290807459090445
5944,0.7363019820483365,0.611916274563118,0.345703125,0.755888431429272,0.0,login,0.4899619626081453
25022,0.30346896094794323,0.38279023734888673,0.7357855902777778,0.8985841304066436,0.0,settings,0.46412578379625036
65154,0.8970518711681399,0.7244696278575359,0.4059027777777777,0.7490941849619663,0.02850965711805553,modal,0.5610056237766952
33932,0.545563909774436,0.7200542774334571,0.33333333333333337,0.7431978353312072,0.0,list,0.46842987117448676
67565,0.8339555485606776,0.843074854658118,0.059687500000000004,0.7964841512086799,0.7638313802083333,gallery,0.6594066869271618
35424,0.11565071747490535,0.5173043519382113,0.0,0.884057590035817,0.0,search,0.3034025318897867
42992,0.8872167335997616,0.7965788448867681,0.0,0.8294414559623859,0.0,login,0.5026474068897832
21413,0.4816256216634098,0.7203836947770662,0.0020622895622895987,0.7934570755421424,0.46034722222222224,news,0.491575180753426
72201,0.5346793108114203,0.6928426185543539,0.0,0.7028548861256508,0.0,news,0.386075363098285
16342,0.9652574525725027,0.6369261508752253,0.0,0.8280496213532584,0.11714301215277778,profile,0.5094752473907528
54869,0.461879684539601,0.8894846704606634,0.07119419642857139,0.7381096593116516,0.07099609375000004,gallery,0.4463328608980975
10594,0.8009014600791233,0.782289283561196,0.9993055555555556,0.7833638834593779,0.5942046440972222,tutorial,0.7920129653504949
36917,0.6796003536776949,0.3854967726574938,0.0,0.7842311485426732,0.5834559461805555,profile,0.48655684421168355
59514,0.936762860727729,0.8207335632425808,0.0,0.7753711589042853,0.0,login,0.506573516574919
8416,0.352732129646137,0.8280438979549374,0.13506944444444446,0.8997463888170429,0.4947526041666668,gallery,0.5420688930058457
1809,0.8530564263322884,0.38831318122275355,0.0,0.8183135834330393,0.0,tutorial,0.4119366381976162
12833,0.4734731372311101,0.87027918005259,0.0,0.8630106176972766,0.6369710286458333,gallery,0.568746792725362
29983,0.24581239063060895,0.8466455846308258,0.17800006200396828,0.7283677085616929,0.7298372395833332,menu,0.5457325970820859
15574,0.9099801693234688,0.47274671844625216,0.0,0.9193640336145381,0.054650919732441516,bare,0.47134836822334014
45134,0.6089841752512715,0.7944120148674072,0.47749695956217686,0.7137019197121166,0.0,list,0.5189190138785944
19337,0.9568589886003216,0.8318360213104381,0.43443287037037037,0.7608502431735793,0.0058723958333333215,settings,0.5979701038576085
12294,0.6060100523127068,0.560309350300916,0.5974066840277779,0.7759154740986587,0.0,tutorial,0.5079283121480118
46206,0.634767511990381,0.4723540063671311,0.0,0.733890278643061,0.0,tutorial,0.3682023594001146
1371,0.7944732014874738,0.7353746040646055,0.0,0.8288938121768783,0.44017268208844296,profile,0.5597828599634802
2834,0.48000704066207817,0.5355383932671165,0.23492235725308647,0.8480486364466282,0.028400607638888853,search,0.42538340705355965
31445,0.6966380433929861,0.5290139987947613,0.0,0.7233223694658654,0.01927408854166668,form,0.39364970003905586
62601,0.8815955427010477,0.6488252167996458,0.049623015873015874,0.8273924271296191,0.6476470269097222,gallery,0.6110166458826101
22082,0.32864467313689794,0.4824744984002494,0.9993055555555556,0.7158985321604785,0.0,login,0.5052646518506363
41292,0.9771830166659735,0.5394210737400642,0.17500000000000004,0.844923347876883,0.028004043905257126,terms,0.5129062964376356
29668,0.6714226343076193,0.7008962594697653,0.42902044236962716,0.6925959787269615,0.0,form,0.49878706297479464
57841,0.26902740056530194,0.630420092761545,0.0,0.9114181042592397,0.5455653211805556,gallery,0.47128618375332837
43093,0.8796999465151636,0.6466135117554876,0.0,0.7483180852757856,0.007925724637681153,tutorial,0.45651145363682355
21956,0.4996210016921673,0.5623584259008848,0.0,0.8101135260936201,0.7466796874999999,other,0.5237545282373344
45862,0.8939536034127746,0.8834537518318167,0.2584331597222222,0.8190468970066427,0.49205023871527775,modal,0.6693875301377468
59455,0.8294858118199274,0.5188525773136423,0.0,0.668768753149324,0.0,form,0.4034214284565788
60315,0.5530550150328789,0.6487246996655965,0.29756944444444444,0.6879768439909624,0.16972059461805555,form,0.47140931955038756
69818,0.6059877811038945,0.8397269626699359,0.5116071428571429,0.6995432537028902,0.0,list,0.5313730280667727
35591,0.2761692056680257,0.9067049231343134,0.27989583333333334,0.9112234684353686,0.0,mediaplayer,0.4747986861142081
56017,0.4262917633849808,0.7170009343958591,0.21111111111111108,0.7493601331434383,0.0,login,0.4207527884070778
22759,0.50348901646232,0.6632813168429926,0.0,0.8242332706616633,0.05299479166666665,login,0.4087996791267285
48910,0.643562377603045,0.5241736222985316,0.06324300699300711,0.8343632406969267,0.8308148871527778,profile,0.5792314269488577
37922,0.7933473229767164,0.852519329144955,0.23177083333333337,0.7448837820833862,0.05683322482638886,profile,0.5358708984729559
28292,0.9069231273239529,0.5004594569086018,0.0,0.7539386780235156,0.1404242621527778,settings,0.46034910488176967
28164,0.3664330209311113,0.645390838973037,0.10833333333333328,0.870131791517409,0.0,form,0.3980577969509781
21103,0.4241780502353519,0.6279027001014756,0.11168981481481471,0.7815417707961007,0.19967013888888885,profile,0.4289964949673264
21981,0.5458299817090622,0.8475272501341732,0.33425925925925926,0.7992863578427484,-0.325461154513889,search,0.4402883388862707
48236,0.3401134848434225,0.5275395078195299,0.0,0.838705609491464,0.0,maps,0.3412717204308833
14554,0.6925792868845424,0.5095069152020665,0.0,0.8666306571770064,0.0895355902777778,bare,0.4316504899082786
49381,0.3218618483898177,0.5076625879869887,0.34613281249999994,0.7173694854293473,0.0,login,0.37860534686123076
18512,0.5241159773942314,0.6258106400906708,0.38749999999999996,0.6313562397307804,0.5100537109375001,list,0.5357673136306366
29161,0.8706565932331127,0.3769346937994206,0.0,0.7764539262046499,0.0,login,0.4048090426474366
45717,0.9451802336396133,0.7151945801753814,0.41733692027993624,0.7847092899693155,0.8182081139746004,modal,0.7361258276077693
3942,0.9459153787249737,0.3952831435515572,0.0,0.7844700134818505,0.5418098958333334,list,0.533495686318343
46019,0.9496249353336782,0.43657116737498186,0.0,0.6492561357216448,0.7570456754130224,settings,0.5584995827686654
59580,0.43651228192592945,0.6993870161399043,0.20258333278034374,0.8639965399599533,0.2892483045336306,settings,0.4983454950679523
44706,0.6700605989615052,0.6616389938203986,0.0,0.879080950532185,0.05891601562500004,mediaplayer,0.4539393117878177
63092,0.9814000874131255,0.34417510885356156,0.29374999999999996,0.7218085519918191,0.26800781250000005,settings,0.5218283121517012
43948,0.465637417389469,0.6326424911734463,0.052178030303030365,0.8445648121390081,0.6404790581597222,gallery,0.5271003618329353
2526,0.92251713182307,0.4142884945959478,0.09843749999999996,0.8580225420581039,0.0733268229166667,terms,0.4733184982787576
28132,0.9887277451059048,0.42517609950837354,0.0,0.8215765962580686,0.0,other,0.4470960881744694
8590,0.40133846842701926,0.6872779112009196,0.049511718750000044,0.7778655985562641,0.6595073784722222,list,0.515100215081285
37096,0.5144643440159897,0.8030525896753761,0.165771484375,0.8308197069590784,0.6466959635416667,news,0.5921608177134222
22069,0.5223588365086078,0.8475164409435423,0.33669084821428563,0.8964990149232855,0.5264100477430556,other,0.6258950376665553
50143,0.7799829693216338,0.5354144109059724,0.23508949239417992,0.7974296457956205,0.911171875,menu,0.6518176786834813
20904,0.7842692914172431,0.5271025162627881,0.935,0.8218288933596092,0.0,tutorial,0.6136401402079281
24880,0.6174061810891838,0.6205888039339746,0.5314814814814814,0.6993179289991485,0.033001844618055554,form,0.5003592480243688
58608,0.8608833405977443,0.5273180717608423,0.17701280381944434,0.8087272092633748,0.0,settings,0.4747882850882812
62654,0.43724157513561457,0.5611165276170107,0.0,0.7630235569745506,0.0,tutorial,0.3522763319454352
40456,0.8008608371210396,0.5096643191132486,0.09824218750000002,0.762884495289827,0.046120334201388946,bare,0.44355443464510086
58526,0.9805463455196215,0.4199743616146817,0.8128595629150961,0.760150843465228,0.5643796276132405,modal,0.7075821482255735
60164,0.8872026823786123,0.4912406645742695,0.09305555555555556,0.809711711986218,0.14632107023411378,editor,0.4855063369457538
17077,0.3259983710146065,0.8501895298551873,0.026226128472222165,0.7686748119323212,0.8195903862847222,list,0.558135845511812
7548,0.8852983902977695,0.42866402265642234,0.3493417245370371,0.7704581707704199,0.03616102430555557,tutorial,0.4939846665134409
53059,0.21752363677068193,0.3979342799382087,0.0,0.7961496052481914,0.05172092013888885,bare,0.29266568841919416
61651,0.8663491046397294,0.5978993505030759,0.9993055555555556,0.7177671404499832,0.0,tutorial,0.6362642302296688
49015,0.8530022006282243,0.5943673813397149,0.3796847873263889,0.6408541661043412,0.18767795138888888,list,0.5311172973575117
38011,0.7959710864730335,0.48522216158950476,0.28693576388888886,0.6714106759587026,0.6815077039930556,form,0.5842094783806371
49005,0.26098163182183487,0.8893105667259098,0.0,0.9145364063649803,0.890869140625,gallery,0.5911395491075451
44929,0.6815820187780371,0.7537983707253408,0.5092013888888889,0.7260082593347643,0.14632107023411378,list,0.5633822215922291
11231,0.7303339611503559,0.45356549350345454,0.22786458333333337,0.8175710364806249,0.09565429687500004,search,0.4649978742685537
34352,0.6345660950513502,0.5384985243025789,0.2143963675213676,0.8092447798225926,0.37790784095131924,settings,0.5149227215298418
50078,0.42561438000448826,0.46949983360803943,0.06868489583333326,0.7824682459487007,0.5548719618055555,list,0.46022786344002337
2175,0.2715563911020429,0.5977982986383406,0.1947172619047619,0.9440287970012691,0.54072265625,gallery,0.509764680979283
23785,0.9432759439593519,0.8391852857977201,0.4923115079365079,0.7372187710724116,0.0,list,0.6023983017531983
6015,0.8334707599966693,0.5504106338783078,0.0,0.7995922521627972,0.9520670754366407,news,0.627108144294883
25425,0.7933326183674947,0.6465064638031913,0.2048900462962963,0.7276314037791038,0.6160319010416667,login,0.5976784866575505
34116,0.5126944837112117,0.7064817722904674,0.21276041666666656,0.7542713730139554,0.22421875000000002,news,0.4820853591364602
56189,0.8911802373300538,0.6769842913875179,0.0,0.8039557350607465,0.0,tutorial,0.47442405275566363
17155,0.7697542342788268,0.6256645669998452,0.390455005787037,0.7226379307817026,0.32777615017361117,list,0.5672575776042047
28549,0.7021360788905675,0.8195878539900795,0.0,0.8433304548562981,0.6343039279513889,gallery,0.5998716631376668
14952,0.4093020891526479,0.5623936529656046,0.4089617960541873,0.9069972878972568,0.8242103307320698,gallery,0.6223730313603533
57745,0.9029523812296223,0.5382395775152606,0.0,0.7829200891057366,0.0,tutorial,0.44482240957012387
47338,0.931990300396345,0.7846568075363588,0.1118055555555556,0.76876867624508,0.0,login,0.5194442679466679
48322,0.6300124144164817,0.5745883928409634,0.524861111111111,0.6860063264441063,0.0,login,0.4830936489625325
20016,0.8429302852523444,0.5449827900360319,0.1166666666666667,0.7014315342004658,0.07888454861111116,form,0.4569791649533239
39524,0.5325151243307058,0.5990545501967414,0.31194506448412684,0.8560886198504281,0.8371896701388888,profile,0.6273586058001781
48733,0.9558890126564892,0.1954098984582506,0.0,0.6480947224489466,0.39501590856574054,settings,0.43888190842588537
1303,0.9857046446839417,0.4010346171201916,0.3590277777777777,0.6619899283263083,0.4725086805555556,list,0.5760531296927549
2525,0.7616245572081144,0.5674517539825105,0.12072482638888887,0.7820446525413964,0.12684895833333332,settings,0.47173894969084873
24673,0.896716316858497,0.5744873081341083,0.0,0.7731667024816591,0.31987609705730513,modal,0.512849284906314
42074,0.7391438124043177,0.6877880037901984,0.7301953125,0.8147357392787419,0.0,login,0.5943725735946517
43186,0.5566041292929477,0.5788244624345843,0.375,0.9403126952160541,0.23225911458333337,form,0.5366000803053839
15065,0.38099709181317304,0.6260664188357503,0.45768590856481484,0.6944309621983957,0.03507052951388889,list,0.43885018218520455
4717,0.7455405813071502,0.4122724851787546,0.6279947916666666,0.7748350485636324,0.0,modal,0.5121285813432408
10890,0.9413527373047996,0.8131868220120151,0.7781934347513912,0.8449008188703473,0.7613720642768851,modal,0.8278011754430876
66899,0.329118797677089,0.5679665083410138,0.05253472222222233,0.7567908016944948,0.8985601128472223,menu,0.5209941885564084
2322,0.6259866554860805,0.5837540255421163,0.0,0.7627304250823966,0.1566644965277778,chat,0.4258271205276742
23823,0.804976035077473,0.6854792945459163,0.2862268518518519,0.7772709901807608,0.5948735894097221,terms,0.6297653522131449
58081,0.9451110672288756,0.3601431018842338,0.0,0.8466977013964871,0.06730072463768111,bare,0.44385051902945544
54963,0.7274296874937739,0.537954246015728,0.0,0.8207619223998007,0.620693359375,mediaplayer,0.5413678430568606
66663,0.7176075052726945,0.47845404302621153,0.18763563368055552,0.7170993130172988,0.033293185763888844,form,0.4268179361521298
26933,0.6915161883049613,0.6790141491826795,0.19274984154541447,0.7998946594636457,0.5605978732638889,list,0.584754542352118
69718,0.7050540171339128,0.46394100880330535,0.08053385416666681,0.8792955055053795,0.09586805555555555,other,0.444938488232964
39236,0.6390400851282783,0.5826198517734305,0.0,0.8717717738772517,0.04239637586805556,list,0.42716561732940317
69671,0.5094785766021985,0.7017328742948223,0.0,0.8937923719094593,0.0,list,0.42100076456129604
31905,0.6500775131582364,0.5934424121938894,0.30798611111111107,0.86302195350678,0.016196289062500036,terms,0.48614485580650335
23853,0.7811078454219241,0.8153928366280013,0.2983816964285715,0.8601857186200941,0.26545247395833327,list,0.6041041142113849
1332,0.4487710726313816,0.4310099596580188,0.04286295572916671,0.7352470024231842,0.5434526909722223,form,0.4402687362827947
60061,0.893533679710381,0.6413192101583449,0.4808702256944445,0.845841562900125,0.19326931423611104,modal,0.6109667985398813
15449,0.5280761133760248,0.6114246446066645,0.09965277777777781,0.7122022561970445,0.5059613715277778,terms,0.49146343269705783
31564,0.7801009225468796,0.2172781126216242,0.28027033730158735,0.8465642016142944,0.13906521267361116,tutorial,0.45265575735159935
37376,0.9316512318960918,0.4593523200815597,0.0,0.6895775981110701,0.10589878047198886,menu,0.4372959861121421
25581,0.9837267105205363,0.4388031140837781,0.0,0.8645846904970282,0.3699109124631337,terms,0.5314050855128952
54689,0.9404395721295954,0.5816638374362486,0.07546296296296284,0.8037934022683508,0.8226790364583334,tutorial,0.6448077622510981
72071,0.7703122577405377,0.899839012802228,0.3273842592592592,0.8403088386742001,0.0,tutorial,0.567568873695245
58539,0.9240959327560289,0.8265727101815992,0.3171180555555556,0.7715005443857214,0.044055447048611085,tutorial,0.5766685379855032
3381,0.5017517182888003,0.6715676285878643,0.30694444444444446,0.7487960992161247,0.6371788194444445,news,0.5732477419963355
63430,0.982469391000159,0.6553484360365494,0.1166666666666667,0.7896332398194141,0.0,form,0.5088235467045579
64284,0.7763801462478241,0.6594199648075028,0.022817460317460236,0.8366528431146775,0.3642892795138889,profile,0.5319119388002707
27777,0.7137796711290241,0.8485239675095875,0.23079427083333337,0.8721668892609856,0.12433105468750005,mediaplayer,0.5579191706840861
10636,0.6858206816927629,0.8454524122292204,0.3144097222222222,0.8236644510856699,0.7768023003472222,news,0.6892299135154195
11499,0.4579393570403336,0.7770218649448747,0.0,0.8492412236472253,0.4983382161458334,gallery,0.5165081323556533
71843,0.6385234842715879,0.4374044910331628,0.3136812789351852,0.7599175426409519,0.4296392144097223,list,0.5158332022581221
36973,0.4578503202496501,0.22085437983321485,0.2558449074074073,0.7307302874156969,0.03406141493055559,form,0.33986826196730496
71833,0.4969061780196203,0.49705315882090223,0.0,0.8650378449125415,0.17259006076388883,bare,0.40631744850339063
59506,0.8727613045057067,0.29819190443267657,0.0,0.8549174319985795,0.36181206597222215,list,0.4775365413818369
31183,0.5329256947304342,0.48690212946150324,0.10224609375000004,0.8445590956053726,0.0,tutorial,0.393326602709462
8359,0.45725420715499265,0.6183599545349787,0.05264550264550272,0.828380419130472,0.13994791666666662,form,0.4193176000265225
28646,0.8821897769829921,0.6187551256348743,0.09824218750000002,0.864492752068813,0.08938368055555557,tutorial,0.510612704548447
41206,0.7887956453472056,0.36261503351113267,0.09843749999999996,0.7986126979104864,0.054763454861111116,bare,0.4206448663259872
14585,0.8280945469437149,0.78937418376984,0.05931222098214284,0.7803779600779144,0.8275607638888889,menu,0.6569439351325002
27594,0.7655399450343625,0.39963359555461053,0.10955946180555554,0.7480433786323695,0.42336968315972223,list,0.489229212837324
66893,0.6071484314202646,0.4080872402946736,0.4551793981481481,0.6891770300900639,0.0,form,0.43191841999063013
71879,0.49343894371939595,0.5587781326725849,0.0,0.8365106054000133,0.4763883463541667,tutorial,0.47302320562923217
65483,0.7833493416005208,0.5821974415018198,0.0,0.7672598404771848,0.18184787326388885,list,0.46293089936868287
19089,0.6495297501002685,0.33854295536919116,0.17871527777777785,0.784194941049678,0.6629915364583333,mediaplayer,0.5227948921510498
61416,0.883990078628725,0.47147666582785386,0.4673936631944445,0.8496096940992901,0.2109385850694444,modal,0.5766817373639517
24777,0.6282656230130828,0.7241028413008443,0.0,0.8724845122673794,0.07335991753472226,other,0.4596425788232058
52035,0.5427403340731223,0.32304836607568843,0.0,0.6284847403113732,0.07248234856930513,list,0.31335115780589784
64027,0.2337909729300484,0.5870812535308514,0.08657226562499998,0.838794965662482,0.760546875,gallery,0.5013572665496764
2040,0.634767511990381,0.491355576392797,0.0,0.733890278643061,0.0,tutorial,0.3720026734052478
27717,0.6486991645810066,0.8561127188505757,0.08567082331730769,0.7701000588217393,0.8924294704861111,other,0.6506024472113481
66171,0.5997903532448656,0.8627685538308046,0.0,0.8474227764755186,0.008772786458333348,maps,0.46375089400190445
23266,0.4905483333052443,0.2564381274405606,0.303125,0.8361217326005657,0.05116319444444439,mediaplayer,0.38747927755816297
14862,0.9716912832385074,0.37369883240485463,0.061990740740740735,0.721282231060346,0.005954861111111098,login,0.426923589711112
27772,0.694322888645503,0.6857013021129029,0.2040895061728395,0.8211636957569977,0.12136881510416664,settings,0.505329241558482
22748,0.4032330496240779,0.6557535640691385,0.9993055555555556,0.8468985563941789,0.5539762369791668,gallery,0.6918333925244236
3291,0.7718602194061601,0.7279471594130902,0.13611111111111107,0.7939338365632533,0.07581380208333333,settings,0.5011332257153895
50225,0.7668792307718323,0.6633681778199667,0.0478395061728395,0.8243066593496781,0.3033642578125,settings,0.5211515663853633
41127,0.8680598919420599,0.49676588183113535,0.0,0.8120730104195417,0.0449278428819444,modal,0.44436532541493623
50324,0.8060592560425086,0.7898231122619517,0.7456705729166666,0.9008656905100587,0.0,other,0.6484837263462371
25010,0.6546031880049258,0.7165326186154641,0.006054687500000044,0.8007140787731627,0.5239409722222222,list,0.5403691090231549
14247,0.8281045133302152,0.35620974523158233,0.3868848542761586,0.8054592394201023,0.09091706150130063,list,0.4935150827518718
42705,0.5219256600026881,0.717070738750777,0.04196428571428579,0.826695857270795,0.14862630208333338,gallery,0.4512565687643759
34308,0.8637734855847101,0.8476985978924548,0.0,0.736796337906857,0.0,tutorial,0.48965368427680434
15194,0.9686431240346633,0.7700630821873243,0.3774305555555556,0.8003418878277722,0.0058723958333333215,mediaplayer,0.5844702090877297
62413,0.43721200908814345,0.7749171450543477,0.16416739004629632,0.803080880196954,0.7376242404513889,list,0.583400332967426
50025,0.8539246220497174,0.5022864465104088,0.3500000000000001,0.7710204986708262,0.4060441941074524,list,0.576655152267681
42545,0.9777070063694268,0.056224209269473156,0.0,0.9234850984273617,0.328125,camera,0.45710826281325234
46583,0.8762792827865795,0.5655478596219957,0.3742404513888889,0.7421177736962942,0.0,form,0.5116370734987516
51519,0.7068228453618993,0.8368513238701344,0.2636439732142857,0.7200572993692377,0.0,list,0.5054750883631114
7829,0.7343288632640524,0.8559581665118727,0.09746031746031747,0.8454521154385785,0.39203342013888887,gallery,0.5850465765627421
26442,0.6866725306543034,0.7698081436141341,0.0,0.8244339757470791,0.29549045138888896,terms,0.5152810202808811
69477,0.8259212527273931,0.5632690910867016,0.09375,0.8912585634699608,0.23883517795138887,other,0.5226068170470889
36918,0.5646628586435756,0.4209203482183704,0.06757812500000004,0.7064179021719743,0.641796875,list,0.4802752218067841
32115,0.255075629216153,0.5168551237942957,0.0,0.8769601410521521,0.9942952473958333,menu,0.5286372282916869
64834,0.2149533525258358,0.5321553812866915,0.0,0.8530321181038212,0.8860559503901895,gallery,0.4972393604613076
26265,0.4938949974957767,0.7129377738670597,0.407103587962963,0.7696857778690429,0.7864572482638889,gallery,0.6340158770917462
26076,0.4277021356675566,0.6408961250037489,0.0,0.7974904638005742,0.46136718750000005,gallery,0.465491182394376
38147,0.4593294771130523,0.12848783394660443,0.17299517463235292,0.7820888747674157,0.5238905164930555,search,0.41335837539049625
63070,0.44607440912435536,0.463011265562224,0.3285590277777778,0.6921681433948674,0.29354817708333325,settings,0.44467220458851153
64102,0.7171272450068761,0.4534501770529556,0.22348632812500002,0.8305489871197813,0.05335503472222225,gallery,0.45559355440536703
55413,0.6743365239272336,0.49559690750823937,0.23229166666666667,0.8044058756541446,0.3446202256944444,profile,0.5102502398901457
4194,0.1512052265331173,0.48678907151507866,0.12984375000000004,0.7903805310049842,0.03739149305555556,list,0.31912201442174715
61721,0.5855451688099902,0.4443065535685055,0.0,0.9065540601327375,0.0,tutorial,0.38728115650224665
17346,0.9035208667499639,0.8138582903013969,0.4467592592592592,0.7561673049275921,0.10633680555555558,camera,0.6053285053587535
4457,0.7682536172892727,0.5927912499226984,0.1599116161616163,0.761494355645561,0.8942339409722222,list,0.6353369559982741
67233,0.8617512365257409,0.8466134494329205,0.0,0.7827486901962396,0.13671875,other,0.5255664252309802
70734,0.48011465781219304,0.36766131231915056,0.8138888888888889,0.6670991356618108,0.0,list,0.46575279893640864
11433,0.46561036191987837,0.6038016656253198,0.04684606481481468,0.6776740083589369,0.7339898003472223,form,0.5055843802132344
2716,0.5090731921524634,0.4884972958169949,0.31273871527777775,0.7046465486574014,0.0,login,0.40299115038092753
49939,0.7757898106811192,0.8612303102647513,0.32337962962962963,0.7146538830223184,0.1122092013888889,list,0.5574525669973415
12280,0.8198429799285454,0.5972433510295715,0.23518518518518505,0.7891570942088025,0.5149283854166666,profile,0.5912713991537542
30026,0.6954468710727753,0.45655555628236827,0.13263888888888886,0.767490808483331,0.3642795138888889,menu,0.48328232772325047
10522,0.7933131723623184,0.608110328921391,0.30729166666666663,0.7671048220479155,0.17930718315972216,editor,0.5310254346316028
33395,0.5291315130874518,0.5208460072000594,0.16909722222222223,0.7708913977369347,0.06297417534722216,settings,0.41058806311877805
18717,0.23960193705258503,0.8826962110738168,0.11418650793650797,0.8807335264469512,0.0,tutorial,0.42344363650197214
27788,0.6614750899653485,0.8384780227408513,0.5116071428571429,0.714585126437438,0.0,list,0.5452290764001562
19094,0.7517391759804941,0.738061672823272,0.4237268518518519,0.7681456600780469,0.8967833116319444,mediaplayer,0.7156913344731219
14307,0.43552076222570235,0.38889047497991724,0.20976562499999996,0.8362924930043868,0.022239583333333313,bare,0.3785417877086679
24331,0.49620423741178943,0.867585121601133,0.14926757812500002,0.724993999742509,0.7441200086805555,list,0.5964341891121974
20178,0.5104436487834279,0.5278230964056467,0.03650793650793638,0.7858676018401155,0.06524142795138888,settings,0.3851767422977031
60374,0.7920065105503677,0.47200793109697586,0.07656249999999998,0.7913296472611377,0.7723567708333333,list,0.580852671948363
52844,0.6806814441542786,0.8608370868427861,0.03518518518518521,0.819428179207593,0.6092296006944444,news,0.6010722992168575
12804,0.8792586824285369,0.42186074907139753,0.0,0.8699265209135345,0.34525282118055556,mediaplayer,0.5032597547188049
2170,0.6517281782148552,0.4583426101013907,0.3877314814814815,0.7621961312980657,0.051148546006944406,settings,0.4622293894205475
54744,0.8072463768115942,0.8253966092563219,0.0,0.6972260769642866,0.0,login,0.4659738126064405
41586,0.8973561157246699,0.516909712100771,0.30208333333333337,0.6895004890168077,0.6050981987847223,tutorial,0.602189569792061
8560,0.8717285080926346,0.5574422218891074,0.6668402777777778,0.8500341721631363,0.22061469184027782,modal,0.6333319743525868
39504,0.4489379444003035,0.24322556106145107,0.07985677083333331,0.7545792092060406,0.4005756293402778,mediaplayer,0.38543502296828125
124,0.5197847444251484,0.6240943713172491,0.09069940476190469,0.735671467673227,0.7040125868055556,list,0.534852514996617
758,0.9831420808182083,0.7182338480657349,0.0,0.6844530977269729,0.41918128654970754,settings,0.5610020626321248
12581,0.7443792919336867,0.42081607049712505,0.0,0.8594993829568951,0.07911150594574512,bare,0.42076125026669037
66599,0.8095435802242945,0.5527632687283933,0.19441731770833331,0.7634601848174374,0.038365885416666634,settings,0.471710047379025
7321,0.759965595858605,0.34012365942129213,0.7145833333333333,0.818211413678686,0.0,tutorial,0.5265768004583833
49080,0.9169791316689193,0.6985481796495003,0.3516104497354498,0.8741627609862821,0.5176144048418329,settings,0.6717829853763969
16499,0.4373735562991293,0.78200920431411,0.2690178571428572,0.8049180892354619,0.5661740451388889,profile,0.5718985504260894
57954,0.6973452284124757,0.5262208690343949,0.01702008928571419,0.8161158445553436,0.5970393880208333,terms,0.5307482838617523
18558,0.9570421480330293,0.3236279788726242,0.0,0.7669662201189482,0.0,tutorial,0.40952726940492035
71046,0.9227541090728553,0.4691607816809722,0.09843749999999996,0.8859904116850144,0.02807291666666667,other,0.48088314382110176
61669,0.8358638400129526,0.7946789068559827,0.0,0.8470090453068475,0.11291558159722226,tutorial,0.518093474754601
44128,0.40144777098687817,0.20306392221672342,0.004492187500000022,0.7842676871666519,0.020842013888888844,tutorial,0.28282271635182843
56992,0.5042106366094574,0.47661216497761727,0.0,0.7044240811664666,0.34663302951388886,list,0.406375982453486
53944,0.674080435840918,0.6896892527116242,0.09213541666666658,0.8675569170906214,0.675353732638889,profile,0.5997631509897439
10352,0.554285313842175,0.7423950095781925,0.28746968694885355,0.8443907851205725,0.5730403645833333,settings,0.6003162320146254
58529,0.37687858058853807,0.6171139922354069,0.12222222222222223,0.7930989686394698,0.8264827473958334,menu,0.547159302216294
4368,0.8659706968358566,0.5145435113025321,0.0,0.745288591635688,0.0,login,0.4251605599548153
46476,0.7048035767919194,0.6376123601254342,0.0,0.8156140753717144,0.2012939453125,tutorial,0.47186479152031363
60375,0.9813605414496528,0.349585450200956,0.27569444444444446,0.7568542938892782,0.029823133680555558,list,0.4786635727329774
16539,0.6784900740412524,0.5951676491031318,0.17332356770833335,0.6879552906096714,0.059999457465277795,form,0.43898720778553335
36536,0.9704567859919715,0.7913107779520321,0.1435185185185186,0.9026492603152021,0.04034071180555554,login,0.5696552109166559
4031,0.7404843649285667,0.505948461508775,0.08509259259259261,0.7711158202589964,0.06656684027777782,tutorial,0.4338416159133417
20234,0.35209583426766583,0.35993042125748625,0.0,0.7146416540748031,0.0,login,0.28533358191999103
13696,0.5856260085081414,0.4528115073112795,0.0,0.851146471988827,0.0,form,0.37791679756164964
