Unnamed: 0,Page,Balance,Colour,Symmetry,Proportion,Density,Final Score,Score Bins,Score Category
49756,9139,0.5860142166736579,0.4483808857280128,0.1780234053497942,0.7852532207911136,0.0,0.3995343457085157,"(0.35, 0.4]",Poor
49776,55217,0.138970837758603,0.4591170785021281,0.4163933147618799,0.8974163911960387,0.0,0.3823795244437299,"(0.35, 0.4]",Poor
49780,34704,0.5648267074345481,0.218010701408645,0.2402069586216177,0.7988575926676237,0.1753526475694444,0.3994509215403757,"(0.35, 0.4]",Poor
49832,12636,0.0,0.4940879194287003,0.0,0.9702655889145496,0.0,0.29287070166865,"(0.25, 0.3]",Poor
49839,11919,0.903387703889586,0.1343349672095858,0.0357515110596708,0.9021405497609346,0.0,0.3951229463839555,"(0.35, 0.4]",Poor
49856,23887,0.152716265799115,0.3938019258653807,0.4263943640365721,0.7817097217845745,0.0,0.3509244554971285,"(0.35, 0.4]",Poor
49867,50150,0.1594074448431393,0.5141892015953043,0.2867927457829054,0.7274278172453892,0.0,0.3375634418933476,"(0.3, 0.35]",Poor
49927,50853,0.7995631159490354,0.2061804173872954,0.0,0.7401192533643715,0.1918542131178,0.3875433999637004,"(0.35, 0.4]",Poor
49953,183,0.4641075943869149,0.2261501024235548,0.387801637487339,0.7693390199935934,0.0271344295800817,0.3749065567742968,"(0.35, 0.4]",Poor
50014,33757,0.3303841013354411,0.3214020525314609,0.3141283891304234,0.7748743265767553,0.0,0.3481577739148161,"(0.3, 0.35]",Poor
50044,60335,0.0415455514893634,0.5334898830991851,0.5234786268320594,0.8046175759500347,0.0,0.3806263274741285,"(0.35, 0.4]",Poor
50051,49058,0.0,0.675985291039468,0.0,0.9702655889145496,0.0,0.3292501759908036,"(0.3, 0.35]",Poor
50054,53005,0.159605333051842,0.2709134330534493,0.5527237385879329,0.892824603935656,0.0957172309027778,0.3943568679063316,"(0.35, 0.4]",Poor
50056,19646,0.5066850079141555,0.5806183671240965,0.1782970343695746,0.7066912783579745,0.0,0.3944583375531602,"(0.35, 0.4]",Poor
50057,3758,0.1792207947854649,0.6837991635903929,0.2991503162148557,0.7345812344984912,0.0,0.3793503018178409,"(0.35, 0.4]",Poor
50071,14074,1.0,0.2236395345259004,0.0,0.6641111323634029,0.0,0.3775501333778607,"(0.35, 0.4]",Poor
50074,16049,0.551098402018503,0.4842285121333518,0.2260445404052734,0.7014365356766488,0.0,0.3925615980467554,"(0.35, 0.4]",Poor
50093,53455,0.2699222331623177,0.3247176186635051,0.0308511766975308,0.815908911758646,0.3836375882571534,0.3650075057078307,"(0.35, 0.4]",Poor
50097,12909,0.1594438882609692,0.5503833445696137,0.3480627620722069,0.8459592356995645,0.0460737179487179,0.3899845897102144,"(0.35, 0.4]",Poor
50110,69114,0.421867552540606,0.200068834851001,0.1513014729817708,0.7823605541854115,0.0,0.3111196829117578,"(0.3, 0.35]",Poor
50117,51192,0.0,0.6295521120499022,0.0,0.9679194347867428,0.0,0.319494309367329,"(0.3, 0.35]",Poor
50141,53140,0.4483574632993742,0.3221628550109177,0.2752499519944681,0.7210884720093822,0.1706287977430556,0.3874975080114396,"(0.35, 0.4]",Poor
50143,54685,0.939827023348099,0.0818987551295339,0.0,0.7293824017773156,0.1132004123263888,0.3728617185162675,"(0.35, 0.4]",Poor
50146,19703,0.104785797308834,0.3488913368383858,0.4326764405960147,0.8296550793999118,0.0,0.3432017308286292,"(0.3, 0.35]",Poor
50165,37201,0.3101370523659228,0.3904244786169523,0.2603164623557071,0.8695477991706919,0.0,0.3660851585018548,"(0.35, 0.4]",Poor
50179,9640,0.5,0.182719518554218,0.0525462962962962,0.9714814071024532,0.0,0.3413494443905935,"(0.3, 0.35]",Poor
50188,44685,0.6080270695835706,0.3647002203920073,0.1776121393839518,0.7770036508396135,0.0,0.3854686160398287,"(0.35, 0.4]",Poor
50221,33612,0.5218729579559888,0.3629267315041491,0.1496747589111328,0.8205612336155852,0.0256271701388889,0.3761325704251489,"(0.35, 0.4]",Poor
50256,19884,0.3347849638378147,0.3867272333412102,0.4142623121682835,0.7788736407876762,0.0685064019097222,0.3966309104089414,"(0.35, 0.4]",Poor
50262,21802,0.0,0.4913942820775288,0.0,0.9679194347867428,0.0,0.2918627433728543,"(0.25, 0.3]",Poor
50298,45610,0.1425118919536092,0.3057369597670567,0.3399456167136971,0.6532475097870283,0.5375954861111112,0.3958074928665005,"(0.35, 0.4]",Poor
50306,66170,0.2173369938229238,0.4410793761762511,0.1436352030436198,0.8848333117956109,0.0,0.3373769769676811,"(0.3, 0.35]",Poor
50322,72133,0.4282385545140352,0.4547288574909912,0.1638762773786272,0.8295141682520932,0.0388487413194444,0.3830413197910383,"(0.35, 0.4]",Poor
50345,16622,0.0,0.6236223542913273,0.0,0.9702655889145496,0.0,0.3187775886411754,"(0.3, 0.35]",Poor
50418,19168,0.0,0.6939682132166722,0.0,0.0,0.0,0.1387936426433344,"(0.1, 0.15]",Poor
50436,22668,0.3186700767263427,0.4507412702635118,0.2513072458902994,0.8968164629834973,0.0,0.3835070111727303,"(0.35, 0.4]",Poor
50449,9928,0.3233751487556178,0.3592029440972101,0.1639197336427754,0.6922804577123929,0.352979840208101,0.3783516248832194,"(0.35, 0.4]",Poor
50472,62076,0.0,0.8357511680555558,0.0,0.9702655889145496,0.0,0.3612033513940211,"(0.35, 0.4]",Poor
50491,44514,0.6807912779588625,0.1903528014827464,0.1620448939005534,0.6764175885467334,0.0,0.3419213123777792,"(0.3, 0.35]",Poor
50501,42213,0.2967456340082825,0.6116355975905116,0.1494831848144531,0.7879664880313408,0.0,0.3691661808889176,"(0.35, 0.4]",Poor
50533,18903,0.0,0.8671147453788178,0.0,0.0,0.0,0.1734229490757635,"(0.15, 0.2]",Poor
50549,70732,0.5969665321951938,0.4021318622571455,0.0,0.800126121536662,0.0368334262356001,0.3672115884449202,"(0.35, 0.4]",Poor
50552,68752,0.2290960415895215,0.5060091213968749,0.3888554314821345,0.871438915837721,0.0,0.3990799020612504,"(0.35, 0.4]",Poor
50579,44797,0.2904805518897987,0.7973947566115581,0.1891984879020042,0.6362950131324714,0.0235211120401337,0.3873779843151932,"(0.35, 0.4]",Poor
50580,31697,0.0,0.4746521764636906,0.0,0.9702655889145496,0.0,0.288983553075648,"(0.25, 0.3]",Poor
50604,67018,0.0,0.8047339576184922,0.0,0.0,0.0,0.1609467915236984,"(0.15, 0.2]",Poor
50638,5634,0.7119938266611073,0.1831161273345745,0.0407487381044239,0.7342307451539263,0.0,0.3340178874508064,"(0.3, 0.35]",Poor
50651,27606,0.0,0.4737644552842643,0.0,0.9679194347867428,0.0,0.2883367780142014,"(0.25, 0.3]",Poor
50664,57504,0.6628875137958588,0.3960606448141169,0.1302524529447947,0.7263567908239447,0.0228580221107395,0.3876830848978909,"(0.35, 0.4]",Poor
50685,47154,0.5087181812353687,0.2946353185680022,0.2085957845052083,0.7971214239250154,0.0208420138888888,0.3659825444244967,"(0.35, 0.4]",Poor
50694,69006,0.0,0.8144572281387579,0.0,0.9679194347867428,0.0,0.3564753325851001,"(0.35, 0.4]",Poor
50716,19754,0.0,0.5813390686641615,0.0,0.9702655889145496,0.0,0.3103209315157422,"(0.3, 0.35]",Poor
50723,45539,0.3423953172873888,0.4457769087025427,0.3435745077776562,0.825305013667599,0.0,0.3914103494870373,"(0.35, 0.4]",Poor
50740,29618,0.6526063588680956,0.1202283393313321,0.0856481481481481,0.855702326321444,0.0,0.342837034533804,"(0.3, 0.35]",Poor
50771,25857,0.4125972468085547,0.6125148496772113,0.2248920375264067,0.6296829832949068,0.0,0.3759374234614159,"(0.35, 0.4]",Poor
50787,40404,0.0,0.3600918383649691,0.0,0.9702655889145496,0.0,0.2660714854559037,"(0.25, 0.3]",Poor
50788,16264,0.5595022602542945,0.4607397589901121,0.1274759419759114,0.6980055484103997,0.0,0.3691447019261435,"(0.35, 0.4]",Poor
50791,54017,0.6275620226123058,0.439691346358753,0.153390884399414,0.6962275287599345,0.0,0.3833743564260815,"(0.35, 0.4]",Poor
50845,36282,0.0,0.7474339408109489,0.0,0.9679194347867428,0.0,0.3430706751195383,"(0.3, 0.35]",Poor
50859,22691,0.3125677322155429,0.0886043047169708,0.3005130529360595,0.7036848087279943,0.5452776616499442,0.3901295120493023,"(0.35, 0.4]",Poor
50908,9894,0.0,0.3018354425524044,0.0,0.9679194347867428,0.0,0.2539509754678294,"(0.25, 0.3]",Poor
50913,41700,0.5107808725169686,0.5446226389828379,0.1085056724756993,0.7537745735179593,0.0399288136380527,0.3915225142263036,"(0.35, 0.4]",Poor
50920,29931,0.8559604940636008,0.1671589962328982,0.0448712705488007,0.7606951253478147,0.0,0.3657371772386228,"(0.35, 0.4]",Poor
51001,45743,0.0,0.8103822488076081,0.0,0.9702655889145496,0.0,0.3561295675444316,"(0.35, 0.4]",Poor
51036,61836,0.0,0.5962216028782338,0.0,0.9679194347867428,0.0,0.3128282075329953,"(0.3, 0.35]",Poor
51038,57457,0.8015848385161277,0.2213915564452956,0.154124889775655,0.7003549639335723,0.0,0.3754912497341302,"(0.35, 0.4]",Poor
51079,22107,0.2063509423613407,0.4742525708467315,0.3095932733145924,0.7192273062301766,0.1987114800347222,0.3816271145575127,"(0.35, 0.4]",Poor
51099,3719,0.4778899247436315,0.5419193727762694,0.1606767018636068,0.6572752238418711,0.0,0.3675522446450757,"(0.35, 0.4]",Poor
51103,53044,0.1294075070902864,0.4481991638172932,0.4000175994642804,0.8263299035954579,0.0616021050347221,0.373111255800408,"(0.35, 0.4]",Poor
51104,18915,0.0,0.3155855628634852,0.0,0.9679194347867428,0.0,0.2567009995300456,"(0.25, 0.3]",Poor
51113,48258,0.0,0.8808429258368019,0.0,0.9679194347867428,0.0,0.3697524721247089,"(0.35, 0.4]",Poor
51176,19742,0.4307757242457565,0.3830080654274176,0.2303216858647772,0.7728886580803256,0.1463210702341137,0.3926630407704781,"(0.35, 0.4]",Poor
51197,9601,0.8565107458912768,0.1441787293377755,0.2377627309163411,0.7235482422376187,0.0,0.3924000896766024,"(0.35, 0.4]",Poor
51203,65930,0.2994168969380209,0.7501497071341126,0.1188714992313036,0.6949772012092471,0.0,0.3726830609025368,"(0.35, 0.4]",Poor
51218,15761,0.5879983036471585,0.569802887638395,0.1475300089518229,0.6647551387893429,0.0,0.3940172678053439,"(0.35, 0.4]",Poor
51230,65463,0.0,0.7449239941394846,0.0,0.9702655889145496,0.0,0.3430379166108069,"(0.3, 0.35]",Poor
51234,52710,0.5867476851851852,0.4345846516661995,0.0,0.7191981872777806,0.0,0.348106104825833,"(0.3, 0.35]",Poor
51261,18503,0.5029807904614705,0.4883191925203771,0.0797510931069959,0.7047378990384695,0.0,0.3551577950254626,"(0.35, 0.4]",Poor
51276,44040,0.910249185225421,0.1046910789002934,0.0,0.7206662267701841,0.0573719618055555,0.3585956905402908,"(0.35, 0.4]",Poor
51303,39120,0.0884316513605448,0.608484577725333,0.0453857220936214,0.7794997922582954,0.4638715277777778,0.3971346542431145,"(0.35, 0.4]",Poor
51307,25103,0.4695625183853374,0.0889584180150793,0.2468850810250899,0.76485555649218,0.0904339697138609,0.3321391087263095,"(0.3, 0.35]",Poor
51331,56587,0.0884316513605448,0.6115828182793517,0.0453857220936214,0.7794997922582954,0.4638715277777778,0.3977543023539182,"(0.35, 0.4]",Poor
51332,31843,0.2009949559146157,0.4177428565917794,0.1549633951183898,0.6653610238910066,0.0,0.2878124463031583,"(0.25, 0.3]",Poor
51388,9590,0.5263679467820976,0.3444995933760919,0.2048498312632242,0.7493320835667594,0.0249359809027778,0.3699970871781902,"(0.35, 0.4]",Poor
51406,32629,0.5360727081035984,0.543092956259877,0.0665452575683593,0.696396466485657,0.13671875,0.3957652276834983,"(0.35, 0.4]",Poor
51418,195,0.466918561911917,0.2282149331545139,0.3920233968986308,0.7712137066993661,0.0271344295800817,0.3771010056489019,"(0.35, 0.4]",Poor
51473,7074,0.2793352807111258,0.4869718562410504,0.3097202918290077,0.8091431141220711,0.0675910442214789,0.3905523174249468,"(0.35, 0.4]",Poor
51477,5049,0.0,0.699836061682893,0.0,0.9702655889145496,0.0,0.3340203301194885,"(0.3, 0.35]",Poor
51499,22279,0.3607032514005965,0.4647135708041602,0.1494524436713981,0.7323724053956993,0.0284577062430323,0.3471398755029773,"(0.3, 0.35]",Poor
51585,47400,0.5727672437195703,0.3725067999020344,0.142269247780599,0.864985624357794,0.0,0.3905057831519996,"(0.35, 0.4]",Poor
51587,71861,0.0,0.6491568468707207,0.0,0.9679194347867428,0.0,0.3234152563314927,"(0.3, 0.35]",Poor
51589,1773,0.452829035622323,0.4588277683790625,0.0882762135863506,0.867548554369596,0.0,0.3734963143914664,"(0.35, 0.4]",Poor
51595,53013,0.1524673372131696,0.2739376385990782,0.5590472817126616,0.891512641121124,0.0889556206597221,0.3931841038611511,"(0.35, 0.4]",Poor
51600,57050,0.0,0.5381914593230387,0.0,0.9702655889145496,0.0,0.3016914096475177,"(0.3, 0.35]",Poor
51626,43013,0.2502722041754878,0.5180313973844834,0.2303010968775184,0.7357013621523089,0.0714319723151244,0.3611476065809846,"(0.35, 0.4]",Poor
51647,39209,0.28583380289096,0.4314689606445949,0.2857551968612205,0.8058712658079757,0.0,0.3617858452409502,"(0.35, 0.4]",Poor
51663,7648,0.3437044321585305,0.5695519885548705,0.1753944524129231,0.793630128870221,0.0,0.376456200399309,"(0.35, 0.4]",Poor
51699,60636,0.0,0.6586652482304345,0.0,0.9702655889145496,0.0,0.3257861674289968,"(0.3, 0.35]",Poor
51702,22445,0.0,0.724068305688032,0.0,0.9679194347867428,0.0,0.338397548094955,"(0.3, 0.35]",Poor
51704,14824,0.5544225664327191,0.3818210896193982,0.1349418331216949,0.693152283237955,0.0522168803418803,0.3633109305507295,"(0.35, 0.4]",Poor
51723,30028,0.5018922220926767,0.4589514545421346,0.1715270445081922,0.6860226445252716,0.0389105902777777,0.3714607911892106,"(0.35, 0.4]",Poor
51744,71924,0.1647728330691192,0.5717230735991351,0.4774970771803233,0.765910119502029,0.0,0.3959806206701213,"(0.35, 0.4]",Poor
51755,1636,0.0,0.5271335059376128,0.0,0.9702655889145496,0.0,0.2994798189704325,"(0.25, 0.3]",Poor
51777,21269,0.6824942791762014,0.5579195305427107,0.0896259053548177,0.620313723927834,0.0,0.3900706878003127,"(0.35, 0.4]",Poor
51797,46840,1.0,0.0636204174574151,0.0,0.926647710650333,0.0,0.3980536256215496,"(0.35, 0.4]",Poor
51802,11132,0.0,0.3392810952327981,0.0,0.9679194347867428,0.0,0.2614401060039082,"(0.25, 0.3]",Poor
51807,35197,0.6392066838354228,0.1008978235708241,0.2161971902441895,0.8404878387643253,0.0,0.3593579072829523,"(0.35, 0.4]",Poor
51840,5032,0.0,0.7793777134550077,0.0,0.9679194347867428,0.0,0.3494594296483501,"(0.3, 0.35]",Poor
51854,46143,0.3333333333333333,0.3286623004063399,0.0364572652180989,0.9668437259430332,0.0,0.3330593249801611,"(0.3, 0.35]",Poor
51860,65623,0.5002237492842353,0.1963672128957202,0.1749978094950466,0.6985132074985974,0.0684329710144927,0.3277069900376184,"(0.3, 0.35]",Poor
51915,41239,1.0,0.0,0.0,0.9679194347867428,0.0,0.3935838869573486,"(0.35, 0.4]",Poor
51920,70837,0.5463576521983109,0.3350172938179161,0.0848942057291666,0.6738923195306851,0.0335026041666666,0.334732815088549,"(0.3, 0.35]",Poor
51952,25482,0.7504720209648332,0.4124511244918687,0.1091141128540039,0.6370200901769897,0.0,0.3818114696975391,"(0.35, 0.4]",Poor
51956,44191,0.2373268372096058,0.5113260655516114,0.2487970108688819,0.755332934123071,0.113805276848755,0.373317624920385,"(0.35, 0.4]",Poor
51993,68857,0.5973832045474732,0.4849555354835788,0.1138616689046224,0.7169756595584156,0.0,0.382635213698818,"(0.35, 0.4]",Poor
52007,35482,0.2577227902793549,0.4691036340040245,0.2722542981785611,0.8787180291281387,0.0,0.3755597503180158,"(0.35, 0.4]",Poor
52012,32347,0.304141840410997,0.5979617294366442,0.2632117820581177,0.7927511135858706,0.0,0.3916132930983259,"(0.35, 0.4]",Poor
52030,69315,0.0,0.8644577852553251,0.0,0.9702655889145496,0.0,0.3669446748339749,"(0.35, 0.4]",Poor
52082,7263,0.2724629462800544,0.4288048856136435,0.3389403082733069,0.8213583539303613,0.0,0.3723132988194732,"(0.35, 0.4]",Poor
52100,12821,0.5033360554612498,0.3847707549447774,0.1628893788655598,0.7891404955679822,0.0522254774305555,0.3784724324540249,"(0.35, 0.4]",Poor
52115,6022,0.4881877790756197,0.1444514116191795,0.1844720904032389,0.6602338600856892,0.2315299479166667,0.3417750178200788,"(0.3, 0.35]",Poor
52119,53087,0.6788229875283447,0.5077510369072933,0.0,0.7166916779029313,0.0400176514306949,0.3886566707538528,"(0.35, 0.4]",Poor
52126,51110,0.9301210603815292,0.0807794338632557,0.0454131301440329,0.8067571166964931,0.0466666666666666,0.3819474815503955,"(0.35, 0.4]",Poor
52134,678,0.5599562053663327,0.1043748612050445,0.4075507629907274,0.7310203604670119,0.0735402731326644,0.3752884926323562,"(0.35, 0.4]",Poor
52152,22828,0.0698822329788683,0.6309703372041092,0.2499880475998469,0.9670077200251076,0.0,0.3835696675615864,"(0.35, 0.4]",Poor
52184,69483,0.4534892654185775,0.3533150004735206,0.2185073186929333,0.8934383423692915,0.0,0.3837499853908646,"(0.35, 0.4]",Poor
52201,54257,0.1387509101176683,0.581782301309035,0.4080358420931185,0.8033156036318101,0.0400176514306949,0.3943804617164653,"(0.35, 0.4]",Poor
52258,47928,0.5307929595477463,0.3140218574029915,0.1882155244872101,0.7199293104748915,0.057746307134894,0.3621411918095467,"(0.35, 0.4]",Poor
52317,7408,0.0,0.7942843205269904,0.0,0.9702655889145496,0.0,0.352909981888308,"(0.35, 0.4]",Poor
52374,70026,0.5013587975773921,0.3661036502043217,0.1551154145740327,0.6493556671842854,0.0339100477430555,0.3411687154566175,"(0.3, 0.35]",Poor
52375,26646,0.4341469293970413,0.4287999063197549,0.1198788850886341,0.7743550984973302,0.0,0.3514361638605521,"(0.35, 0.4]",Poor
52392,60925,0.7779834400666699,0.3818553099587267,0.0677088165283202,0.7374522014606603,0.0,0.3929999536028754,"(0.35, 0.4]",Poor
52395,54579,0.6227247586144047,0.2857125920326571,0.0966219838460286,0.739637127989548,0.0,0.3489392924965276,"(0.3, 0.35]",Poor
52421,29419,0.6054041185573147,0.4127261958788264,0.024451424154465,0.8011485000515952,0.113805276848755,0.3915071030981913,"(0.35, 0.4]",Poor
52429,42507,0.2826120698453531,0.529791017379254,0.2895219735561266,0.8478823514051675,0.0261781168710516,0.3951971058113906,"(0.35, 0.4]",Poor
52436,4361,0.6476034165851547,0.5565791826949126,0.0,0.6866989000069582,0.0603388610182088,0.3902440720610468,"(0.35, 0.4]",Poor
52456,61288,0.5488959673142144,0.1967822447599666,0.206511484781901,0.6931311173430111,0.0,0.3290641628398186,"(0.3, 0.35]",Poor
52464,37542,0.5680493124919082,0.3880529854552657,0.0993577509386546,0.688786059161881,0.0488712374581939,0.3586234691011807,"(0.35, 0.4]",Poor
52470,506,0.0,0.5793301898256149,0.0,0.9702655889145496,0.0,0.3099191557480329,"(0.3, 0.35]",Poor
52473,68800,1.0,0.2354305670047983,0.0,0.7212029865914625,0.0,0.3913267107192522,"(0.35, 0.4]",Poor
52498,42911,0.8976757369614512,0.0493018742621039,0.0,0.8772226170032176,0.0313368055555555,0.3711074067564657,"(0.35, 0.4]",Poor
52499,855,0.0,0.3128925650607816,0.0,0.0,0.0,0.0625785130121563,"(0.05, 0.1]",Poor
52537,34694,0.6863427732428056,0.1848039086960024,0.2670570755004882,0.754132333603305,0.0,0.3784672182085202,"(0.35, 0.4]",Poor
52547,47093,0.466111685105313,0.5234275287340716,0.0641932678222656,0.7707664223044304,0.1734347873263888,0.3995867382584939,"(0.35, 0.4]",Poor
52548,43879,0.5494191049913941,0.532735189274583,0.1927166748046875,0.7197140413745762,0.0,0.3989170020890481,"(0.35, 0.4]",Poor
52559,6425,0.7204544958890367,0.3540287803783332,0.0226930619855966,0.7956185930191861,0.0340614149305555,0.3853712692405416,"(0.35, 0.4]",Poor
52597,35206,0.3826804944202565,0.702372432479013,0.0710973612467448,0.7113532939086227,0.0,0.3735007164109274,"(0.35, 0.4]",Poor
52623,16835,0.0,0.3682389779634599,0.0,0.9702655889145496,0.0,0.267700913375602,"(0.25, 0.3]",Poor
52630,55554,0.5703195243661212,0.559381014695167,0.1841657941499706,0.6278212609944904,0.0,0.3883375188411498,"(0.35, 0.4]",Poor
52679,65048,0.2921840759678598,0.7470481301328938,0.0270408682971612,0.881799231034299,0.0,0.3896144610864427,"(0.35, 0.4]",Poor
52715,7371,0.0,0.3741736362090471,0.0,0.9702655889145496,0.0,0.2688878450247193,"(0.25, 0.3]",Poor
52731,59961,0.0,0.617851420077902,0.0,0.9679194347867428,0.0,0.317154170972929,"(0.3, 0.35]",Poor
52743,46397,0.2549214962140091,0.4984125575023408,0.4553796243057553,0.7204929862941849,0.0292549238201411,0.3916923176272863,"(0.35, 0.4]",Poor
52760,16589,0.5332696173167533,0.1361752366523691,0.3243922352627308,0.8090273017446317,0.0,0.360572878195297,"(0.35, 0.4]",Poor
52763,16073,0.0,0.6729665826711693,0.0,0.9679194347867428,0.0,0.3281772034915824,"(0.3, 0.35]",Poor
52779,3298,0.0,0.7663533654632388,0.0,0.9679194347867428,0.0,0.3468545600499963,"(0.3, 0.35]",Poor
52792,13621,0.0,0.8034124880611211,0.0,0.9702655889145496,0.0,0.3547356153951341,"(0.35, 0.4]",Poor
52822,37411,0.4254874163191452,0.6101665422873694,0.1660048108382456,0.6657185560328344,0.0,0.3734754650955189,"(0.35, 0.4]",Poor
52857,54095,0.2929925658770332,0.4771637233763707,0.169453734671126,0.8912745056876243,0.0,0.3661769059224308,"(0.35, 0.4]",Poor
52875,5073,0.8599525240927328,0.1481726892098673,0.1666666666666666,0.6563066777880393,0.0,0.3662197115514612,"(0.35, 0.4]",Poor
52876,1899,0.0,0.2844951722134212,0.0,0.9702655889145496,0.0,0.2509521522255942,"(0.25, 0.3]",Poor
52913,55684,0.0,0.5458638948831299,0.0,0.9702655889145496,0.0,0.3032258967595359,"(0.3, 0.35]",Poor
52948,21879,0.0,0.47683524227608,0.0,0.9679194347867428,0.0,0.2889509354125645,"(0.25, 0.3]",Poor
52965,19955,0.6020811977101477,0.3781161510909879,0.1477844492594401,0.8363690451111769,0.0303276909722222,0.398935706828795,"(0.35, 0.4]",Poor
52974,70876,0.5763467848218582,0.4004047127427428,0.2885189939428259,0.6903172491001728,0.02119140625,0.3953558293715199,"(0.35, 0.4]",Poor
52982,843,0.3713536152139557,0.4968865398787326,0.2211383904351128,0.7740727383988035,0.0,0.3726902567853209,"(0.35, 0.4]",Poor
53005,46944,0.0,0.4151093754978957,0.0,0.9702655889145496,0.0,0.2770749928824891,"(0.25, 0.3]",Poor
53020,25990,0.7429253511686209,0.3435810628113511,0.0,0.6874052813350235,0.029760660535117,0.3607344711700225,"(0.35, 0.4]",Poor
53065,16989,0.4296615247215336,0.4424303929194997,0.1993352987978147,0.872149985368223,0.0,0.3887154403614142,"(0.35, 0.4]",Poor
53118,27387,0.0,0.5221791051134862,0.0,0.9702655889145496,0.0,0.2984889388056072,"(0.25, 0.3]",Poor
53123,39399,0.1171034600779213,0.6782965864984195,0.3528623229102856,0.7595053452844114,0.0554014756944444,0.3926338380930964,"(0.35, 0.4]",Poor
53142,29233,0.5255155688075241,0.2936248148729139,0.1460483494545176,0.7122197451255818,0.113805276848755,0.3582427510218585,"(0.35, 0.4]",Poor
53151,9396,0.0,0.7982079057537119,0.0,0.9679194347867428,0.0,0.3532254681080909,"(0.35, 0.4]",Poor
53191,639,0.0,0.4622350484795673,0.0,0.9702655889145496,0.0,0.2865001274788234,"(0.25, 0.3]",Poor
53193,29376,0.5858050194749467,0.41993770189979,0.1399929228047411,0.6815004907760416,0.1463210702341137,0.3947114410379266,"(0.35, 0.4]",Poor
53236,56381,0.498948807981739,0.2828811487758759,0.4049522638517152,0.7501180841232408,0.0352723524305556,0.3944345314326253,"(0.35, 0.4]",Poor
53245,54216,0.6881172094133458,0.4160258875334095,0.183958267211914,0.6326320320868326,0.0154947916666666,0.3872456375824337,"(0.35, 0.4]",Poor
53269,30507,0.476134236067807,0.2832994207787001,0.0,0.8539327399322962,0.369867149758454,0.3966467093074514,"(0.35, 0.4]",Poor
53314,60749,0.0,0.5484507783399664,0.0,0.9702655889145496,0.0,0.3037432734509032,"(0.3, 0.35]",Poor
53317,34114,0.0,0.8040164267972311,0.0,0.9702655889145496,0.0,0.3548564031423561,"(0.35, 0.4]",Poor
53321,20507,0.5493268140589569,0.6452223323553108,0.0516963450113932,0.7042164589786771,0.0,0.3900923900808676,"(0.35, 0.4]",Poor
53352,70964,0.2903599959057604,0.6770195458161445,0.0965682215290283,0.7612367581251785,0.0,0.3650369042752223,"(0.35, 0.4]",Poor
53360,22214,0.378549212212264,0.4315691370451617,0.2605543962983601,0.8062225719835511,0.0699902343749999,0.3893771103828674,"(0.35, 0.4]",Poor
53395,68007,0.4495495908494474,0.4598639260330039,0.2236557939317491,0.7738872403235845,0.0,0.3813913102275569,"(0.35, 0.4]",Poor
53438,60964,0.0,0.5223965970969164,0.0,0.9679194347867428,0.0,0.2980632063767318,"(0.25, 0.3]",Poor
53442,61676,0.0,0.8617537961210239,0.0,0.9702655889145496,0.0,0.3664038770071147,"(0.35, 0.4]",Poor
53471,61226,0.6972856290941742,0.3720612223724254,0.0340651925797325,0.7504520784703849,0.0415551839464882,0.379083861292641,"(0.35, 0.4]",Poor
53480,54168,0.0,0.4112935857872165,0.0,0.0,0.0,0.0822587171574432,"(0.05, 0.1]",Poor
53501,54187,0.944798994284458,0.0456317263453318,0.0,0.7112387706638242,0.0607405598958333,0.3524820102378895,"(0.35, 0.4]",Poor
53511,70088,0.5550668727801124,0.2367013820962039,0.4410846176853886,0.725736207407133,0.03390625,0.3984990659937676,"(0.35, 0.4]",Poor
53512,68841,0.4247279948675816,0.1423829576471557,0.1561405752988192,0.8134766021484168,0.0,0.3073456259923947,"(0.3, 0.35]",Poor
53519,37503,0.0,0.7947654903965509,0.0,0.9702655889145496,0.0,0.3530062158622201,"(0.35, 0.4]",Poor
53540,42950,0.5346793108114203,0.4936463842786595,0.1438166681925455,0.7028548861256508,0.0,0.3749994498816552,"(0.35, 0.4]",Poor
53543,57251,0.5070463502287017,0.2452927759533448,0.2121988696889492,0.8691332422774947,0.0,0.3667342476296981,"(0.35, 0.4]",Poor
53551,65320,0.0,0.6940322855510346,0.0,0.9679194347867428,0.0,0.3323903440675554,"(0.3, 0.35]",Poor
53554,52053,0.434586617817473,0.3106693546908746,0.4467525660789988,0.8039420907829651,0.0,0.3991901258740623,"(0.35, 0.4]",Poor
53560,71733,0.4881412429673387,0.3882223884756272,0.3784635075788368,0.6891809378405525,0.0340771484374999,0.395617045059971,"(0.35, 0.4]",Poor
53565,46440,0.9658478596584784,0.160994097926631,0.0,0.7719854707907776,0.035697696023783,0.386905024879934,"(0.35, 0.4]",Poor
53621,19778,0.5537589394732252,0.4261037974033725,0.1740962600708007,0.7765381338688395,0.0,0.3860994261632476,"(0.35, 0.4]",Poor
53656,32078,0.5064937805255689,0.5484509122903173,0.1365692839627695,0.7386478017646926,0.0258407655146785,0.3912005088116054,"(0.35, 0.4]",Poor
53683,10559,0.0,0.8696589681112364,0.0,0.9702655889145496,0.0,0.3679849114051572,"(0.35, 0.4]",Poor
53712,22078,0.3165588038384289,0.397270305321677,0.0,0.738177174159582,0.0,0.2904012566639375,"(0.25, 0.3]",Poor
